Date,Open,High,Low,Close,Volume,VWAP,TWAP,GWA_BTC
2015-08-12,269.20629682,269.20629682,264.44732327,264.8348867,449384.9086382,266.51706454,266.52893242,264.8348867
2015-08-13,264.88364903,264.89189555,260.95858419,262.84948462,364960.23321643,262.82954596,262.83447678,262.84948462
2015-08-14,262.85106531,266.52742018,259.92525892,264.77959761,378691.36769053,263.95789208,263.94158292,264.77959761
2015-08-15,264.6832177,266.11730253,260.6446989,260.89174598,280058.53086971,264.93429898,264.89756206,260.89174598
2015-08-16,261.14897053,261.33638386,256.79867068,258.22204488,370275.11784816,258.6489842,258.77660177,258.22204488
2015-08-17,258.18384872,259.66157163,256.60395405,258.00331527,353930.17787612,258.02620766,258.00766206,258.00331527
2015-08-18,258.03779307,258.09759319,224.46736704,224.46736704,522833.22916659,254.73324426,254.93960857,224.46736704
2015-08-19,227.00412083,237.20788122,225.3692701,229.02698833,766674.72220671,233.19880012,233.25743819,229.02698833
2015-08-20,229.0402834,237.76059188,229.0402834,235.1938947,579278.37213165,234.263388,234.26953058,235.1938947
2015-08-21,235.18738318,236.49240588,233.12312055,233.84979929,418294.8823725,234.65770958,234.62778555,233.84979929
2015-08-22,233.77034891,235.76476789,224.03196416,231.15836877,611744.273569,230.52614592,230.74777808,231.15836877
2015-08-23,231.14335701,233.17890787,226.0734899,228.57289572,456402.29803921,230.51680814,230.4068339,228.57289572
2015-08-24,228.42618313,228.42618313,213.51522504,213.84153504,945352.88334127,220.96764968,221.77341333,213.84153504
2015-08-25,213.53316109,224.88222728,201.68426496,220.9961861,1019699.77643046,214.58889023,214.70161882,220.9961861
2015-08-26,221.11087854,230.77971836,220.09912704,225.64278866,743379.38612502,225.63386276,225.71960288,225.64278866
2015-08-27,225.67635486,228.12022354,223.5342309,224.50013812,474624.78971034,225.91514283,225.96820115,224.50013812
2015-08-28,224.51678069,235.15168095,221.23467768,231.69603056,587103.18138995,228.668077,228.35769026,231.69603056
2015-08-29,232.056507,233.68497808,227.56162342,229.92445561,401679.80612161,230.76468697,230.60182424,229.92445561
2015-08-30,230.18143282,231.7289198,226.30070017,228.17807381,393387.71949141,228.82141395,228.82815512,228.17807381
2015-08-31,228.85316612,232.18651065,225.72199032,230.59708966,398883.31441416,229.26614038,229.2171266,230.59708966
2015-09-01,230.69700997,231.76923287,227.41001974,228.13859947,420106.55012349,228.8852224,228.92533448,228.13859947
2015-09-02,228.15712658,230.81075439,226.69056554,229.87433353,364196.26896975,228.9254535,228.96963306,229.87433353
2015-09-03,229.86766429,230.13857547,227.22510886,227.78885082,328805.85686306,228.53915087,228.52510358,227.78885082
2015-09-04,227.76678725,232.51272197,227.76678725,231.43483791,383148.24127685,230.59880622,230.54561137,231.43483791
2015-09-05,231.47584393,237.69564865,230.62488551,235.85653747,385973.25459022,233.33733416,233.23331154,235.85653747
2015-09-06,235.84803701,243.93486145,235.39463127,241.13025198,432509.24266571,241.0735493,240.988183,241.13025198
2015-09-07,240.84036205,243.13717926,240.01806397,240.92535303,342714.23690505,241.44880133,241.44155863,240.92535303
2015-09-08,240.97906078,246.32735823,240.97906078,243.97936851,429190.53992637,244.16621565,244.10138273,243.97936851
2015-09-09,243.94254769,245.30352982,239.36348972,239.7525143,383270.19358402,241.57483951,241.52571554,239.7525143
2015-09-10,239.86119128,241.2192027,237.48632559,239.8155436,353291.1169981,239.7280815,239.74300627,239.8155436
2015-09-11,239.82747807,243.39634502,239.82747807,242.01450754,327975.90246441,241.94478945,241.94620272,242.01450754
2015-09-12,242.01625155,242.3841315,236.56197763,236.56811651,305118.61911688,240.48518906,240.5151393,236.56811651
2015-09-13,236.73215118,237.15399706,230.67495725,232.05687496,334834.11100587,234.34139077,234.39766821,232.05687496
2015-09-14,232.03872617,234.04561913,229.72572806,232.49450141,364906.98145482,232.1802951,232.14891838,232.49450141
2015-09-15,232.36602439,234.80563687,231.92484798,232.39463397,399073.19710584,232.68529663,232.68442574,232.39463397
2015-09-16,232.40626896,233.53331994,229.93527567,231.75507263,346894.90898194,231.71611293,231.67439948,231.75507263
2015-09-17,231.8662666,236.02900279,231.36435181,235.15656008,368758.34911004,233.22341259,233.16926377,235.15656008
2015-09-18,235.20972622,236.25726335,233.60509232,234.1338648,477110.3331912,234.90538256,234.94764583,234.1338648
2015-09-19,234.22737484,234.87679433,233.36096063,233.62249074,291644.26105295,233.95535162,233.93317154,233.62249074
2015-09-20,233.62214298,234.13190656,232.80163198,232.96316063,282661.7610348,233.43870499,233.43808292,232.96316063
2015-09-21,233.02080797,233.21982711,228.12349851,228.35759837,402669.25664013,229.85114675,230.02120048,228.35759837
2015-09-22,228.41699637,235.21788556,227.3347242,233.24048898,456886.64548314,231.59793732,231.46511925,233.24048898
2015-09-23,233.31974918,234.62921734,232.85466437,233.61945998,368147.09244219,233.6594988,233.64392496,233.61945998
2015-09-24,233.77095684,238.13455863,233.56323629,236.94677914,675414.87087744,235.64034943,235.41283682,236.94677914
2015-09-25,237.00179868,239.87512208,236.10418902,238.20653084,642349.73569031,238.35493347,238.35351927,238.20653084
2015-09-26,238.26059768,238.58805295,236.5760015,237.49293893,523808.87724573,237.58321172,237.5387339,237.49293893
2015-09-27,237.48888541,237.79000185,236.36502775,236.40154639,455919.8785516,237.19742496,237.18756958,236.40154639
2015-09-28,236.64018379,245.27029669,236.41440068,245.1203102,1174873.6933365,242.92141344,242.32910798,245.1203102
2015-09-29,245.15332343,246.05431241,240.81116232,240.8915682,622648.41694945,243.19329711,242.87348829,240.8915682
2015-09-30,240.79290347,241.8864161,239.37098639,239.59217844,448964.07732064,240.52223108,240.47260085,239.59217844
2015-10-01,239.64359702,241.56639112,239.55287502,240.75128338,428390.36015544,240.46641684,240.44003064,240.75128338
2015-10-02,240.75860307,242.04670729,240.4089918,240.92501443,504428.01376625,241.04117435,241.02432902,240.92501443
2015-10-03,240.87025354,242.83496504,240.6923612,242.47237618,436244.02826437,241.85148597,241.85798914,242.47237618
2015-10-04,242.55290529,242.9909361,241.91700554,242.03143958,456298.14791989,242.39914646,242.39853376,242.03143958
2015-10-05,242.08543865,244.32226711,241.82651167,244.18886627,609782.69215658,242.79356883,242.74780999,244.18886627
2015-10-06,244.23235154,250.50618321,244.19727764,250.50618321,699163.74194283,246.83386386,246.72807661,250.50618321
2015-10-07,250.45825348,251.09272568,247.48254296,247.73117395,642542.81595283,249.65101427,249.6343025,247.73117395
2015-10-08,247.58656866,248.90501154,245.90392641,245.93639867,546525.59577538,247.24954578,247.24180363,245.93639867
2015-10-09,246.07082189,247.53887407,245.62915313,247.33971926,594982.78132158,246.95707147,246.94574937,247.33971926
2015-10-10,247.46336595,248.28925686,246.70078149,247.72113186,521349.33226841,247.60779272,247.61132686,247.72113186
2015-10-11,247.77539809,250.21572394,247.72275692,249.94304395,474426.07070025,248.6907674,248.69868959,249.94304395
2015-10-12,249.84067831,251.50113062,249.34081987,249.63015218,592713.23828058,250.15299075,250.16411865,249.63015218
2015-10-13,249.68664016,256.14426215,248.1151229,254.49219546,817045.89419535,252.29897588,252.03853687,254.49219546
2015-10-14,254.58653483,258.67086102,254.07223776,257.11650526,1447892.71111809,256.26234095,255.94131663,257.11650526
2015-10-15,257.11834186,261.1087903,256.83962452,259.2347217,985654.38086149,259.07172388,259.07589126,259.2347217
2015-10-16,259.10598969,273.56944984,259.02671211,271.16364118,1429571.03677343,266.4160444,265.75069506,271.16364118
2015-10-17,271.23539971,285.32944521,271.05676347,281.49690499,1204464.21074784,279.87523405,279.90412706,281.49690499
2015-10-18,281.60314554,283.24945068,269.3576133,270.23213073,597553.80876023,277.3482499,276.39971315,270.23213073
2015-10-19,270.66038748,273.78381737,268.87817191,272.16610526,1067810.68113962,271.03517458,271.05634227,272.16610526
2015-10-20,272.20386201,276.12025833,272.20386201,275.83499328,1295186.50642768,274.21253625,274.16569457,275.83499328
2015-10-21,275.86155988,277.4716165,270.0917578,272.12077955,924354.02440244,273.68268081,273.60676439,272.12077955
2015-10-22,272.18684696,280.53453234,272.11315032,279.25939516,1006403.83805798,276.85273681,276.44070629,279.25939516
2015-10-23,279.4001277,284.14038768,278.37628988,281.34557161,633453.87390082,281.02442325,280.98449008,281.34557161
2015-10-24,281.86333333,287.81100043,281.86333333,287.81100043,788622.68363369,285.31473324,285.28562745,287.81100043
2015-10-25,287.98513827,303.59463107,287.98513827,293.68908825,1401573.15539767,297.96866011,297.53542708,293.68908825
2015-10-26,293.15730028,293.75964479,289.88214931,292.79262451,920274.37353301,291.58411269,291.54963741,292.79262451
2015-10-27,292.94213233,303.93003637,292.80109104,301.41184041,1316948.41975957,299.30483872,298.97085647,301.41184041
2015-10-28,301.58313417,314.25334227,301.58313417,311.68897279,1479495.05119779,308.99635726,308.9852024,311.68897279
2015-10-29,311.77134049,328.36875887,311.42140283,326.92182316,1985445.71717551,320.7328314,320.32034542,326.92182316
2015-10-30,327.01554726,357.53928044,326.84212935,347.13077668,2788364.8716165,344.39973914,343.95932275,347.13077668
2015-10-31,347.92645307,355.97911798,326.23974749,331.3278108,423800.06979359,343.48560875,337.83850848,331.3278108
2015-11-01,331.57223104,343.0059954,327.96442428,341.89088019,342040.02869223,332.96788963,333.1135545,341.89088019
2015-11-02,342.08300489,372.4478774,340.70222318,369.06942974,569196.89265711,349.49613513,348.22916373,369.06942974
2015-11-03,369.15097408,423.38107509,365.3176659,411.41525092,899956.02744646,392.43340274,390.17794052,411.41525092
2015-11-04,412.95807104,505.77457351,400.0918535,425.65339388,1037687.11991384,460.03065921,459.31321089,425.65339388
2015-11-05,426.34908112,458.63585612,384.44459673,396.18873244,733343.30144022,411.63269668,411.34622164,396.18873244
2015-11-06,397.91611818,402.46289633,362.6003149,381.55491979,638313.9311884,380.29562859,380.6983626,381.55491979
2015-11-07,382.33617108,400.68949001,380.51796098,398.09392667,387839.45330912,393.74142324,394.13538178,398.09392667
2015-11-08,396.68471875,401.4642037,381.95694299,383.04631701,373598.667714,396.12922364,396.11283937,383.04631701
2015-11-09,383.18754328,393.66136055,374.13999104,387.05471892,410906.08243932,384.27840228,384.14315098,387.05471892
2015-11-10,386.73306455,388.10991758,329.66445243,338.91995729,550321.29539963,369.42379267,371.01445542,338.91995729
2015-11-11,339.7289024,343.21257861,299.51374644,312.09722353,699861.20458656,316.84163484,317.15201729,312.09722353
2015-11-12,315.29328641,347.28809808,315.29328641,340.48000039,540056.04848218,329.88667441,330.20554436,340.48000039
2015-11-13,339.13545505,344.79772319,328.15660489,337.90329408,426828.41684456,335.4405691,335.24851306,337.90329408
2015-11-14,337.35951877,338.59636647,331.58607327,333.73689795,321284.9359973,334.64759184,334.57445598,333.73689795
2015-11-15,334.24014191,335.54752405,318.42826543,321.66818612,341406.71276007,329.18321283,329.58758927,321.66818612
2015-11-16,322.31187625,333.3503096,318.63926894,331.4305609,360792.31107469,323.64876346,323.60593259,331.4305609
2015-11-17,331.60384756,337.44680622,330.71355693,335.25661303,383194.83253299,334.08231442,334.09045854,335.25661303
2015-11-18,335.07298648,336.67374882,331.1316207,334.78873654,330784.6490203,333.98075192,333.98332368,334.78873654
2015-11-19,335.0487141,335.83916256,326.33406225,327.1259672,346729.59842054,331.3180131,331.46003539,327.1259672
2015-11-20,327.07274186,327.47150957,315.94575863,323.43149763,392911.93255942,321.91741085,321.91776478,323.43149763
2015-11-21,323.34609919,329.71234236,322.11726657,327.76046314,282725.44215048,326.58638734,326.68292104,327.76046314
2015-11-22,328.7302848,328.7302848,323.10633962,326.12411941,252725.62475911,326.23297023,326.19574973,326.12411941
2015-11-23,325.9809231,326.13086109,323.12759896,324.99178949,263315.5489988,324.81751907,324.81669328,324.99178949
2015-11-24,325.1469001,325.1469001,320.12286668,321.66659911,258293.16125375,322.78834387,322.79501025,321.66659911
2015-11-25,321.95276501,328.92793267,319.03498418,328.37050994,321889.52822347,324.44476876,324.1904832,328.37050994
2015-11-26,328.5190708,366.77386241,328.40738468,354.31365385,605477.58414361,344.46691465,342.88553501,354.31365385
2015-11-27,353.97227101,365.38763281,349.02720917,360.97055502,457512.74867982,357.27455298,357.43508991,360.97055502
2015-11-28,360.67304864,362.31575394,355.38128349,360.18317381,349141.07754639,358.67394768,358.67964526,360.18317381
2015-11-29,361.05206142,372.71777083,359.44563119,372.03869677,351143.66309956,364.02750846,363.9473207,372.03869677
2015-11-30,372.05270228,385.8156033,371.71170398,382.00302792,488184.01318605,380.76839049,380.68455555,382.00302792
2015-12-01,381.76055193,383.72403757,358.73098998,364.41027419,459104.17555525,370.7734764,370.97130906,364.41027419
2015-12-02,364.61945657,364.61945657,350.15308288,361.61475303,443223.01477322,358.29774626,358.43882544,361.61475303
2015-12-03,361.8999287,373.87537528,360.7152743,365.05230699,399768.60471549,365.46247488,365.47590094,365.05230699
2015-12-04,365.11888272,367.40581645,358.03919014,366.79833207,355025.17119248,363.70698858,363.77181739,366.79833207
2015-12-05,366.69601183,395.86506053,366.67993076,395.08010392,530547.00910152,381.46041043,380.77422661,395.08010392
2015-12-06,395.34832828,408.07363337,395.34832828,398.67956922,516183.30408611,402.12722093,402.13694963,398.67956922
2015-12-07,397.39098617,405.62959037,393.70190244,401.94633222,477511.83688912,400.99192315,401.01105602,401.94633222
2015-12-08,401.79717979,417.20444204,396.79796701,417.20444204,422265.48361161,400.99003653,400.9993803,417.20444204
2015-12-09,420.79712797,428.51213132,414.86888182,424.1269912,709696.53967802,422.54466025,422.49935158,424.1269912
2015-12-10,424.22180372,426.04038181,418.31928384,422.11731019,500864.79193848,422.0543482,422.02172325,422.11731019
2015-12-11,422.0034955,458.57742683,422.0034955,458.57742683,709502.39292054,439.06967165,437.87525704,458.57742683
2015-12-12,458.78480512,476.67846969,413.22940314,440.13180968,885822.88762282,435.88554598,436.98778344,440.13180968
2015-12-13,440.27536546,449.11535255,432.63550835,443.50562934,591135.29305506,443.6178965,443.91497502,443.50562934
2015-12-14,443.84936596,455.4172466,439.54408806,451.25324846,753019.89899086,449.40705903,449.13281786,451.25324846
2015-12-15,451.21879795,472.50442312,451.21879795,472.50013277,654198.73849945,463.65800402,463.96757339,472.50013277
2015-12-16,473.21542144,473.21542144,449.84122319,462.15019808,740340.04432055,463.27172503,463.37659905,462.15019808
2015-12-17,462.40191715,464.59588702,457.38639435,464.05375527,535178.40167872,462.28918377,462.39253031,464.05375527
2015-12-18,463.94114341,472.76883475,462.99336559,470.27125232,579862.31048074,467.81180231,467.74859509,470.27125232
2015-12-19,470.70013101,472.62498575,466.32251793,470.59812527,517219.03704533,470.653055,470.6477557,470.59812527
2015-12-20,470.77625,470.87471276,441.21258335,451.10077734,633629.6810949,461.91496954,462.60695718,451.10077734
2015-12-21,451.57583725,451.57583725,433.93883866,446.71553467,661741.71923769,445.3397874,445.28143854,446.71553467
2015-12-22,446.38037381,450.20703611,443.33386172,444.7732706,568889.61861099,446.99748935,446.96659642,444.7732706
2015-12-23,444.98991257,449.93848515,444.98991257,447.88638591,520263.96073758,447.89318736,447.90479352,447.88638591
2015-12-24,448.65305397,462.9590366,448.24198113,461.57957807,576560.73161439,459.64462626,459.52129757,461.57957807
2015-12-25,461.30615249,464.29301502,459.05435468,461.34543409,494560.34559606,461.68206859,461.64666808,461.34543409
2015-12-26,461.72270389,463.39257881,402.29242361,414.31720949,804166.6680802,425.96529028,429.00741995,414.31720949
2015-12-27,413.4253897,422.41045851,405.28325308,420.14601353,549790.85991393,414.65806109,415.02886885,420.14601353
2015-12-28,420.38548312,428.90525912,419.69773203,424.76546958,555729.03211507,424.78190344,424.78887858,424.76546958
2015-12-29,424.15478512,436.53837445,422.24914788,436.53837445,528709.50030606,427.50362614,427.47528459,436.53837445
2015-12-30,436.54584282,436.75027663,423.83245618,428.46666732,510181.16493789,431.44591765,431.47866077,428.46666732
2015-12-31,428.41422,434.6916278,419.22321663,432.60026502,501161.03645168,427.62861565,427.62933494,432.60026502
2016-01-01,432.58043688,439.60867796,430.30073303,436.85734345,471939.17705307,434.9284762,434.94034805,436.85734345
2016-01-02,437.06998716,438.39891544,433.50968811,436.01589954,439274.94763151,435.72423015,435.72760164,436.01589954
2016-01-03,435.79283081,436.53254087,426.16142392,431.37373996,447572.81624976,432.20793881,432.22255489,431.37373996
2016-01-04,431.6186351,435.21030318,430.48010951,434.19400936,342803.18444907,432.82447533,432.8743725,434.19400936
2016-01-05,433.98927014,435.06086659,431.12327232,432.7583995,431116.21895973,433.25083065,433.25876367,432.7583995
2016-01-06,432.59961526,432.65141049,425.17183445,430.03307014,437268.62633235,430.0957645,430.1032256,430.03307014
2016-01-07,430.12875204,459.24357101,427.41796073,458.35845028,607501.42345815,447.9627852,447.20030837,458.35845028
2016-01-08,458.3787596,462.27420402,449.65425555,454.34662355,522006.16622563,455.34198096,455.26518795,454.34662355
2016-01-09,454.63913916,455.50701087,445.55004392,447.22324994,423087.74854441,449.8124742,449.76577532,447.22324994
2016-01-10,447.81096817,447.81096817,437.55059372,445.28389619,402615.05256835,442.25371064,442.24965189,445.28389619
2016-01-11,445.24443303,450.82184528,442.64146155,447.75542956,403103.87430003,446.73052885,446.74124817,447.75542956
2016-01-12,447.67116386,448.55516318,437.69664405,437.69664405,608284.01968628,445.88827403,445.90361985,437.69664405
2016-01-13,433.18046743,434.65516013,420.71346036,431.88082278,817457.43267438,428.76903383,428.81214922,431.88082278
2016-01-14,431.6929435,431.9851402,427.23232025,429.08580843,454380.83134367,429.65274529,429.64304385,429.08580843
2016-01-15,429.14935746,429.14935746,368.20375391,368.23472992,858088.08128194,405.02947646,407.67658794,368.23472992
2016-01-16,362.13624904,391.13500632,357.951774,388.60185924,799512.07739441,373.61153245,373.658355,388.60185924
2016-01-17,388.79328155,391.40055878,382.44376636,385.41643881,521407.84673879,387.52438998,387.55705128,385.41643881
2016-01-18,385.00984005,390.19081413,380.50282265,389.42799697,516651.47407907,386.76209302,386.72779482,389.42799697
2016-01-19,389.62411884,389.98250886,382.98882313,384.95325128,480603.05443177,386.6652597,386.67538775,384.95325128
2016-01-20,384.742942,428.32947524,381.77687479,424.42779457,740865.43861759,400.31068135,397.90058001,424.42779457
2016-01-21,423.80776059,427.28911726,410.78846885,414.37703857,587816.52366079,419.04654046,418.79420541,414.37703857
2016-01-22,414.26867586,414.65157183,380.40551932,383.83211344,679719.42117082,395.99547594,396.60430751,383.83211344
2016-01-23,383.88948494,395.56920774,383.41664885,390.00663227,529515.53615394,390.70885093,390.7395255,390.00663227
2016-01-24,389.85888366,408.37692962,389.85888366,406.03624485,501247.73240998,399.96291459,399.85526191,406.03624485
2016-01-25,406.37145832,406.37145832,392.10965626,395.1798248,503138.43095131,400.37820972,400.35164125,395.1798248
2016-01-26,395.0200018,400.57326465,393.04217959,397.1655968,466474.27623298,396.50461985,396.50402806,397.1655968
2016-01-27,396.58650013,400.55830272,395.09026986,398.81673757,436187.62947196,398.13667144,398.13477619,398.81673757
2016-01-28,398.94512082,399.77337444,383.09892812,384.47089539,503154.55619095,387.56649151,387.72589778,384.47089539
2016-01-29,384.23678529,387.53733299,369.99104146,384.37334815,624118.95376562,381.02991946,380.81944933,384.37334815
2016-01-30,383.9706487,385.66762662,382.01756469,383.34724219,438322.55992869,383.97372237,383.93484867,383.34724219
2016-01-31,383.35414507,384.94657167,373.42080551,373.69434217,413684.33665923,383.556536,383.54326987,373.69434217
2016-02-01,374.74330211,384.4557607,373.64756987,379.04818419,496196.02703485,379.25553572,379.19264991,379.04818419
2016-02-02,378.92948345,381.7877723,378.92948345,379.78136844,431254.2375795,380.20376861,380.1999589,379.78136844
2016-02-03,380.04460717,380.45140475,373.90566744,375.73363119,448821.10438362,378.17592128,378.20963307,375.73363119
2016-02-04,376.15539784,395.23584981,375.60747307,394.19774289,526704.39743775,383.74040576,383.34519238,394.19774289
2016-02-05,394.5219893,395.49392184,390.24418473,392.45783257,466762.12877234,392.94479847,392.93692607,392.45783257
2016-02-06,392.94565332,393.04809187,381.41884195,383.91685409,471231.06929321,384.95700822,384.97654732,383.91685409
2016-02-07,383.88202542,389.7308751,383.74906984,385.14995219,395454.28406593,385.66596537,385.67980833,385.14995219
2016-02-08,385.37115419,387.70519034,383.18456936,383.3960545,429666.61908376,385.65123595,385.6877474,383.3960545
2016-02-09,383.60914116,386.13414129,383.21393928,385.09485108,408714.35819014,384.23866774,384.24007227,385.09485108
2016-02-10,385.50247559,393.71531933,384.80671272,390.62574198,484481.43440649,388.79711237,388.68446622,390.62574198
2016-02-11,391.22100246,392.55920721,387.40243329,389.68720007,460896.65072941,390.72613006,390.70148948,389.68720007
2016-02-12,390.47201563,394.84862951,389.94197296,393.35914524,441594.40566729,392.15177791,392.15182652,393.35914524
2016-02-13,393.82365898,400.37752631,393.75453495,400.37752631,426037.79414842,398.25035059,398.2391719,400.37752631
2016-02-14,402.03354404,416.31455923,402.03354404,416.31455923,537654.74082307,409.45110104,409.28082847,416.31455923
2016-02-15,418.14463237,421.50694319,410.59759787,413.86565169,552582.26130845,416.46443576,416.5469612,413.86565169
2016-02-16,414.86613537,418.22247462,413.16472969,416.77268233,511460.63758051,415.91742413,415.91549685,416.77268233
2016-02-17,417.29706317,428.54704693,415.8591889,424.41311213,540467.7944554,422.85822931,422.73347057,424.41311213
2016-02-18,424.68077999,433.75099304,423.52170939,429.82568022,537049.13051308,428.55194843,428.55186901,429.82568022
2016-02-19,430.32068603,431.23459413,425.33477856,429.19595434,488131.49350529,429.18788444,429.18599867,429.19595434
2016-02-20,429.94311868,447.86084584,429.94311868,443.37559583,603887.41071324,438.23485014,437.66070844,443.37559583
2016-02-21,444.33638578,454.73333046,435.49281398,445.83012867,604305.32838633,445.58333348,445.67181857,445.83012867
2016-02-22,446.69724672,446.79485699,440.19115635,444.39665299,548478.53531442,443.60274744,443.63657942,444.39665299
2016-02-23,445.10655113,446.73602557,423.05639462,426.25166515,593044.4751471,433.49565944,434.17153245,426.25166515
2016-02-24,426.72399468,430.59613125,419.87920162,429.75100792,519620.67670945,426.72358035,426.77055045,429.75100792
2016-02-25,429.99983091,433.44604905,424.72880678,430.08362447,507271.04066161,429.16894532,429.17296099,430.08362447
2016-02-26,430.28441979,435.00715058,426.9345611,435.00715058,506574.01518792,430.27048991,430.26296964,435.00715058
2016-02-27,437.31307942,438.39675997,432.20163496,433.29067666,811518.21597316,434.10660902,434.29071696,433.29067666
2016-02-28,437.43227783,441.05749235,428.2409336,435.34079502,753284.52864979,434.46835608,434.10991184,435.34079502
2016-02-29,438.59807236,444.62313771,434.84535382,439.95345394,1456725.67722445,439.11975289,439.2078316,439.95345394
2016-03-01,444.50679557,445.40229423,438.35071379,441.50060335,572084.86933762,441.68667703,441.69557743,441.50060335
2016-03-02,441.64812911,442.82416377,428.65356379,428.65356379,563737.96837691,438.23365171,438.24463469,428.65356379
2016-03-03,429.45687253,430.76939737,423.49495989,425.57550306,596040.08820756,427.03225982,427.04661658,425.57550306
2016-03-04,425.51470978,428.80366031,413.73338155,413.73338155,560339.09440653,425.31268594,425.32773014,413.73338155
2016-03-05,412.99681659,416.2631108,398.67383362,404.66469491,669300.64813277,410.16350152,410.43183087,404.66469491
2016-03-06,405.40213691,418.15825632,399.96088597,414.65568342,552332.34242911,411.54394119,411.77493164,414.65568342
2016-03-07,414.97278288,420.47914696,413.55139015,418.88395325,541445.7086228,417.23778915,417.22308807,418.88395325
2016-03-08,419.25094038,421.71946562,416.34637499,418.72634359,525469.7979596,418.83339663,418.84023338,418.72634359
2016-03-09,418.87411363,419.77296451,414.07572324,418.13319675,502159.21781106,417.42242438,417.4240211,418.13319675
2016-03-10,418.45085617,420.71083681,416.42392565,419.51259886,504243.71574494,418.49216808,418.46943125,419.51259886
2016-03-11,420.56808046,427.58244126,419.3477834,426.48502251,508176.36453256,424.76519375,424.71566586,426.48502251
2016-03-12,426.54516059,426.72879218,414.99733685,416.2414198,502026.47449194,420.05871267,420.07611771,416.2414198
2016-03-13,417.29215885,421.26722829,415.08319559,417.12862229,438386.33978253,418.37806909,418.37462231,417.12862229
2016-03-14,417.55396722,422.26540813,417.55396722,420.84449091,479338.25587272,419.84164501,419.84634152,420.84449091
2016-03-15,420.48319314,422.13839172,417.88972344,419.90828596,476170.27338857,420.34002897,420.3473301,419.90828596
2016-03-16,420.33225379,421.0702617,418.78475408,420.8919746,470780.52907417,419.65170717,419.64840004,420.8919746
2016-03-17,420.83811385,423.23916833,419.9796499,422.23578351,466530.4865056,421.96501497,421.95526484,422.23578351
2016-03-18,421.96336857,422.30654104,406.30257385,410.48384199,538894.17853149,416.08424633,416.37165633,410.48384199
2016-03-19,410.22608395,411.30954385,407.28840006,410.39083576,460259.22880164,409.78690332,409.75236501,410.39083576
2016-03-20,410.27674113,416.23901037,410.27674113,415.37669985,434415.27158281,413.74286254,413.75122296,415.37669985
2016-03-21,415.42800773,415.76228796,411.26227719,414.5948589,449450.03094405,413.61733689,413.60403072,414.5948589
2016-03-22,414.44093602,421.43471789,414.17816552,420.82457814,487008.167997,419.37515645,419.33174002,420.82457814
2016-03-23,421.17052928,422.55590834,419.49232902,420.31140614,458913.47754525,420.69944148,420.69265472,420.31140614
2016-03-24,420.13975776,420.46533913,416.50755714,418.63496472,470042.41270839,418.85364394,418.86403015,418.63496472
2016-03-25,418.80963101,420.23613577,416.5810147,419.20108132,444302.26849333,419.08099974,419.08703145,419.20108132
2016-03-26,419.05632341,420.41428382,418.64021859,419.37999972,419067.7934046,419.43601966,419.43441012,419.37999972
2016-03-27,419.58940161,431.56712127,418.97169373,429.13352428,481000.1138841,423.43082385,423.09149916,429.13352428
2016-03-28,428.63048334,430.18432627,425.54123508,426.30462173,480589.0603206,428.01954663,428.02113536,426.30462173
2016-03-29,426.59540899,429.30102066,409.99392414,416.94351059,552348.07948664,420.54962112,420.96649387,416.94351059
2016-03-30,416.92006901,417.52481591,413.0005867,415.68678114,451622.0373693,415.8358462,415.81952457,415.68678114
2016-03-31,415.69452286,419.69361565,415.69452286,418.33592301,478122.71504684,418.47110647,418.45478575,418.33592301
2016-04-01,418.0915817,419.40916574,416.66210098,417.83678216,439016.21152914,417.71454815,417.71050311,417.83678216
2016-04-02,418.40661267,423.41616728,418.40661267,421.24059517,425157.0391324,421.37312566,421.36980759,421.24059517
2016-04-03,421.59165785,422.02403019,419.7733594,421.37460367,412152.20096178,420.84315888,420.83977144,421.37460367
2016-04-04,421.31390474,422.29207262,420.32228202,421.70830514,439927.95194336,421.43416632,421.43557647,421.70830514
2016-04-05,421.62673993,425.72435851,421.23324663,425.19491431,454827.67317886,424.03842486,424.02378476,425.19491431
2016-04-06,425.1554347,425.73706339,423.11768886,424.44539018,462858.35820185,424.54339,424.54565065,424.44539018
2016-04-07,424.20151379,424.84689265,421.13910996,423.39532344,483340.50823777,423.4800898,423.4855538,423.39532344
2016-04-08,423.6713062,425.78666542,418.40560051,419.57962952,488320.4308239,423.68121514,423.72290098,419.57962952
2016-04-09,419.50043333,419.79230254,412.18565779,419.30029011,427974.4148884,418.00820827,418.03565921,419.30029011
2016-04-10,419.36068488,422.91009763,418.38851461,422.35033028,409634.6622351,421.00196704,420.96943043,422.35033028
2016-04-11,422.50296895,424.00350518,420.49151922,423.90586385,448181.87032494,423.0240451,423.00727786,423.90586385
2016-04-12,424.03430472,429.29082806,424.03430472,427.21917464,500130.52054074,427.18429122,427.15707227,427.21917464
2016-04-13,427.41539722,428.90359912,423.79432996,425.06609062,472626.94715633,426.09541462,426.09465396,425.06609062
2016-04-14,425.34129043,426.97218235,424.62153063,425.77745385,432662.60040696,425.76415569,425.76269472,425.77745385
2016-04-15,425.93908396,430.93929705,425.84821342,430.81020169,467364.94126978,428.7215907,428.65659238,430.81020169
2016-04-16,430.76784398,434.47011528,429.91068072,431.1238691,436975.34295893,431.75441644,431.74336778,431.1238691
