Date,A,AAPL,ABC,ABT,ACE,ACI,ADBE,ADI,ADM,ADP,ADSK,AEE,AEO,AEP,AES,AET,AFL,AGN,AIG,AIV,AKAM,ALL,ALTR,ALXN,AMAT,AMD,AMGN,AMT,AMZN,AN,ANF,ANN,AON,APA,APC,APD,APH,APOL,ARG,ARNA,ATI,ATVI,AVB,AVP,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEAM,BEN,BHI,BIG,BIIB,BK,BKS,BLK,BLL,BMS,BMY,BRCM,BSX,BWA,BXP,C,CA,CAG,CAH,CAM,CAMP,CAT,CB,CCE,CCI,CCL,CELG,CERN
9/12/08,21.86581399,19.14086587,17.97487913,22.13028397,43.10011968,365.7134371,40.47,20.67621568,19.25457986,31.08869396,34.44,25.94634662,11.19482103,26.15250885,10.92726661,38.88648965,46.32714193,29.48550657,190.991252,20.45976055,18.06,36.21532367,18.76200991,20.765,13.38147977,5.75,55.00662345,35.49537048,78.3,12.4,37.83336193,25.28,41.40497266,102.0654784,53.28607639,67.76768319,21.37988563,67.39,49.69323912,56.1,35.16319701,16.00610706,70.2677562,33.97062417,35.62748873,33.22515129,138.5,49.38507171,30.92208246,30.31659385,31.55832214,25.39887696,35.05364539,90.50275652,68.82473229,42.99198426,26.57546112,58.504073,30.48459438,48.7,33.57210432,12.90511353,159.9513962,10.44426306,21.97291026,15.78427522,20.57199676,13.51,19.40554388,78.67893401,171.6694281,17.274005,15.08894933,30.70754472,42.2,2,49.63808037,33.49460007,14.87113201,29.8218294,32.71744978,35.575,11.6675
9/15/08,21.03348035,18.03821629,17.795393,21.90182783,43.63763076,319.2282288,38.08,20.2742855,18.27498906,30.41568932,33.42,25.804387,10.78344508,25.57089631,9.905236753,37.88963467,44.84087867,28.99094926,74.88619105,18.86125223,17,35.53473501,18.25986366,19.87,13.47217371,5.18,54.41167349,33.82616775,77.34,12.25,36.9126903,24.41,40.46050804,94.80038515,47.9565321,66.19422664,20.78823504,66.18,47.58870808,53.8,32.03889658,15.34794618,64.1291493,33.56545535,34.46621779,30.2651699,135.88,48.56588806,24.33258119,30.24561558,31.03661563,24.20539082,34.43120484,90.4745244,68.61479838,41.99101501,24.78526035,54.59723033,29.70342077,46.59,30.72330748,13.03541759,158.3755204,10.20368646,21.59552764,15.29456524,19.84756527,13.2,17.35023058,67.88584708,145.6704947,17.13867869,14.87812569,30.28293492,38.97,1.96,47.93191354,32.78511187,15.21658972,28.67584535,32.65376618,34.66,11.4025
9/16/08,21.29955422,17.9765296,17.48895327,22.39993712,47.34232256,333.4419752,38.14,20.3902269,18.46769545,30.51183284,33.54,26.08185353,11.18133329,25.23663622,9.551752742,36.38977947,46.17693447,28.1403107,58.99647404,19.33679413,17.72,36.50357299,18.78026977,20.75,13.6370718,5.26,57.64890121,34.43971254,78.73,12.71,37.76314121,24.04,41.65445388,98.84159326,49.62377091,66.9887443,21.18582424,67.37,49.19341299,58,33.87622231,15.14684146,67.95262445,32.65183941,34.65596794,30.76845204,133.63,48.15239536,27.08202539,30.50734795,31.32207768,26.90565321,33.40693559,90.94505969,68.01858609,42.14009553,26.30068612,56.73882528,29.03518792,48.48,31.71492408,13.41129469,167.1058725,10.24995119,22.13464566,15.23069002,19.17885928,12.23,17.80174105,71.82170069,150.5452947,17.41729168,14.72000795,30.31831907,40.99,1.95,49.08452402,37.19745277,14.61615131,29.32319512,32.61396393,35.15,11.5675
9/17/08,20.29666041,16.42793665,16.59590034,21.44117037,45.94479373,318.2448878,36.23,19.60955483,17.1107213,29.1177518,32.15,25.3526973,10.50694648,23.42494658,8.629620538,34.20401488,44.63533163,26.67642107,32.25140581,17.58359146,17.01,34.30967542,18.24160379,18.625,12.94449984,4.9,54.00920734,31.94944252,71.54,11.74,34.14287313,22.52,40.29121721,96.78920442,48.12512928,61.61406598,19.95045781,62.73,47.66762799,54.5,32.25057005,14.19616463,63.6450763,31.38072157,33.91973735,28.18379971,128.19,44.46996979,24.9282941,29.25635593,30.0424202,26.43571804,31.3505181,89.975757,66.09559149,40.80546987,24.8130154,58.01123735,27.50107588,45.37,27.81568593,13.63682094,148.1323275,9.639256737,21.03330456,14.64871585,17.83215972,12.07,16.89401687,66.36032243,134.1047927,16.27099826,14.43389015,29.75217267,39.62,1.87,47.88641576,35.34602642,14.22956768,27.14495061,30.99003212,32.385,11.58
9/18/08,21.40189032,17.2324339,17.18251354,21.75202053,48.8721618,339.6102047,39.65,21.54964086,17.29539826,29.90750214,33.46,26.68195555,10.84413989,23.89959589,9.236690906,34.88077881,50.79383735,27.28967213,42.32013738,19.634724,17,36.95196081,19.62935343,20.15,13.13413264,5.3,52.48683539,35.08934819,76.5,13.3,34.4549652,22.74,42.31379711,102.7919877,49.84856715,59.48756282,20.43797789,60.75,48.86896446,59.6,34.11329659,14.6532208,69.07511257,31.79383487,35.23280841,32.17593599,128.53,45.33596394,28.02600123,29.4648546,31.34176472,29.46418913,32.48509327,93.03423635,67.56512884,42.80030929,25.91489092,58.13668642,30.08930171,47.14,26.52994576,14.55897275,163.7571363,9.754918565,21.88819171,14.84034149,19.12313378,13.5,17.30319824,73.9879457,159.147883,16.99539202,14.82541978,30.19447454,40.13,1.95,49.53191888,39.43958316,14.39407136,27.94101587,31.22884562,32.14,11.9075
9/19/08,22.45254098,18.10889895,17.26131233,21.98796703,54.57804871,368.5740653,40.94,21.38732291,19.01369688,30.64231333,35.71,26.80455704,11.03971206,25.52409989,10.15113867,35.29232445,50.26415843,27.98205236,60.56971335,20.78060809,17.67,38.06492345,19.91238132,20.56,13.10939792,5.42,52.46933686,35.82921102,81,13.32,34.40815139,22.4,41.26241196,110.0207554,54.11969579,65.00245014,21.2520891,60.07,52.59573817,55.1,38.10122479,15.83242572,72.89157217,32.19105919,35.33147849,34.46203112,130.79,46.62325254,34.3497229,29.28740892,32.24736847,30.68751242,32.68994712,89.38288255,69.27818953,44.56087932,29.97545485,60.27828138,29.73165596,49.98,30.00060386,14.56398444,165.4669616,9.787303877,21.95750688,14.90421671,19.86614043,13.65,17.96635425,72.68362212,197.3816086,17.48986142,14.85553744,30.01755379,44.85,1.98,50.41912564,43.85953644,14.56680021,30.83659391,31.65074947,33.975,12.335
9/22/08,21.23133015,16.84175153,16.6221666,21.39997337,49.44275049,380.0165781,39.23,20.84626306,18.700549,29.55726503,33.51,25.58499486,10.45973941,24.76867211,9.843761273,32.76817789,47.77387691,28.59530342,74.25689533,18.51175758,17.51,35.44665883,18.9902582,20.21,12.77135684,4.99,50.36076421,33.6457134,74.93,12.31,32.34054139,22.55,41.54753336,105.4619095,52.89268296,62.53321387,21.48874934,58.5,48.29021842,53.7,34.98539129,14.8086199,66.75998083,31.90505768,34.71668799,31.80913714,129.06,45.88208637,31.29783983,28.69296591,30.28850818,29.26278834,30.9329314,90.35218523,67.37198965,42.53054453,26.85856264,59.92881609,28.14107354,48.1,27.12659643,13.49649349,148.723281,9.544414038,20.86386747,14.63452136,18.38941471,12.47,16.98337832,66.55101301,191.2642125,16.46902136,14.79530211,29.37474174,44.27,1.95,48.9859455,39.50758244,14.1226403,28.67584535,29.76412281,32.005,11.975
9/23/08,21.05394757,16.30070785,16.79289731,21.91306338,46.72211746,360.9755216,38.85,20.56027428,19.1903444,29.1177518,33.15,25.39141356,10.29114271,24.48789364,9.851445708,33.64614191,48.10591444,28.94149353,78.66196539,18.88989934,17.14,35.87102588,18.67984052,20.355,12.82907118,4.94,50.36951347,32.07576056,71.76,12.61,32.3795529,22.14,41.58317353,102.9917778,51.78743476,57.03390532,21.02962848,59,44.63359575,52.6,32.03889658,14.58009181,66.507421,32.11161433,34.17779756,32.65362751,127.17,44.71182401,30.51883064,28.3957444,29.92429797,29.98633932,29.8377512,90.34277453,67.73307597,42.37436493,26.59211416,57.83202438,27.67048703,47.13,26.7316305,13.33110757,145.8079107,9.514341963,20.74834218,14.3790205,17.07986548,12.45,16.49424198,67.88584708,191.0730439,16.61257699,14.73506679,28.9560293,43.48,1.87,48.18215134,36.07361873,14.07328919,27.31991001,29.62879515,31.62,12.03
9/24/08,20.97207869,16.54102892,16.86731839,22.04039959,46.3582638,358.0254988,39.45,20.56800371,18.99763801,29.21389532,33.6,25.53337318,10.11580214,24.59485687,9.636281527,32.96937798,48.69883861,28.81290863,52.07422109,18.90135818,17.06,35.76693585,18.72549018,20.925,12.89503041,4.88,51.07820386,31.93139708,69.96,12.7,30.79568561,22.1,40.39813773,102.2471057,51.54390549,57.32211271,20.65097211,57.45,44.58098247,51.7,29.87136023,14.72634979,65.59539941,32.3658379,34.29164765,31.98827146,125.98,44.75083276,30.30803992,28.89259229,30.22944706,28.74809744,30.02684706,90.10750688,68.66518252,42.21818533,26.36729824,56.55961231,27.85872163,46.72,27.33668469,13.15569826,155.1528543,9.546727275,20.75604386,14.62742411,18.0086238,12.61,15.44542077,68.29773874,181.2278595,17.02729327,14.78024328,29.05628439,42.91,1.7,46.81721788,34.13563921,13.81008332,26.85626761,29.35813985,32.11,11.83
9/25/08,20.99936832,16.95484379,16.7491202,22.22016835,49.61640792,336.6601819,39.83,20.52935657,18.95749085,29.61220419,34.21,25.77857616,10.62833611,25.07619138,10.04355658,34.13999667,47.75015994,28.7832352,47.51182709,19.09615847,17.17,36.33542756,19.24589629,21.46,13.20833678,5.23,52.4343398,34.37655351,72.08,13.04,30.81909252,21.44,42.33161719,104.1905181,51.42214086,55.28908221,20.52317558,57.06,44.45821816,53.4,28.99079859,14.73549091,67.66498687,33.20000898,34.4813978,32.26976825,128.77,44.79764325,31.49946574,29.34507877,31.68628788,29.27770692,30.50746571,91.28384509,69.44613666,43.24755087,26.6143182,57.7424179,28.42342545,48.83,29.78211206,13.59171569,150.7797989,9.673955285,21.22584671,14.67000759,18.08292446,12.98,15.2008526,70.15887882,185.5291537,16.56472512,14.79530211,29.15653948,42.78,1.66,46.98404308,35.6316234,14.15554103,27.70482069,28.86459195,32.525,11.8975
9/26/08,21.10170442,16.48062736,16.76225333,22.24638463,47.6069434,317.9767039,39.99,20.76896879,18.37134225,30.03111524,35.21,25.92698849,10.79122249,24.84220933,9.667019267,35.20086986,47.33906585,28.48650081,49.55703819,20.15610126,16.38,37.09608547,19.46501466,21.16,13.15062244,5.16,53.08178534,34.45775797,70.7,12.83,30.31194289,21.36,41.46734296,99.78605537,49.38960815,55.63960471,20.22025048,58.94,44.16007626,54.2,27.83082797,14.97316012,69.63635663,33.11261963,34.54970786,33.69431261,129.35,45.49980067,33.63486741,29.61124728,31.73550548,30.17282153,30.82262548,92.789558,69.16062654,42.57313897,27.42199017,56.81051047,28.5928366,49.77,30.57204393,13.48145841,158.3833998,9.889086285,21.04100625,14.77646628,17.72070872,12.74,15.26669788,72.75989835,192.6023929,16.74815731,14.85553744,29.39243381,40.45,1.5,48.6295462,36.5496137,14.26246842,27.52986129,28.25959774,33.135,11.83
9/29/08,19.92825044,13.52737708,16.73598707,21.49734811,44.03434555,269.7929976,36.15,19.52453114,16.45230781,28.60269723,32.17,25.25590665,9.671378644,24.52131965,8.760255934,32.2377413,40.51648505,27.23032526,39.33098269,18.16799235,14.88,34.50984856,18.22334393,19.66,12.06229507,4.29,48.5584158,30.85769371,63.35,10.75,27.885427,20.39,38.94580062,89.78747083,42.01816465,52.07206461,19.06061533,55.37,38.88997979,52.4,23.55502386,12.90726623,65.45508839,31.49988887,33.01652662,27.76581963,124.55,43.27630218,27.72356237,28.76394418,30.41647392,23.123794,28.82136094,89.18525773,66.74218793,40.47181345,23.25873256,52.02552426,26.99284245,48.89,22.2693558,13.00033573,150.4961413,9.252946232,19.66240445,14.08803341,15.9653555,11.84,14.83870357,68.5729968,169.6621575,14.60279812,14.5995373,28.70834025,36.17,1.245,45.41436959,31.95966221,13.30012193,23.76823423,26.45257558,28,11.27
9/30/08,20.23525875,14.60689415,16.48207987,21.5647614,44.97319103,294.0189427,39.47,20.36703862,17.59248727,29.3581106,33.55,25.18492685,10.35007188,24.7553017,8.98310455,33.02425073,46.44572676,28.18976643,52.38886895,20.06443053,17.44,36.92794004,18.88069902,19.65,12.47454029,5.25,51.85688837,32.4547147,72.76,11.24,30.78008101,20.64,40.05955607,94.70049012,45.43694086,53.7029921,18.99908367,59.3,43.53748583,50,25.01980428,14.1047534,69.04705037,33.02523027,33.76034722,30.22251888,123.34,44.74303101,32.07684902,29.11439939,30.9184934,28.1961101,29.54622841,89.27936478,67.39718172,40.72028099,24.46052626,54.24776504,26.19284537,50.29,27.37870234,13.07049946,153.253924,9.134971167,20.1861191,14.79775802,17.30276747,12.27,15.41249813,71.95324759,196.0434282,15.91872476,14.65224321,29.14600345,38.54,1.32,45.19446365,37.33160544,13.79363295,25.34286881,28.14019099,31.64,11.16
10/1/08,20.24208116,14.02344088,16.10997448,21.83066936,44.84025716,276.3188057,38.12,20.22790894,17.19101563,28.93233215,32.52,25.06877807,10.51295826,24.85557973,8.668042713,34.23145126,45.8686139,28.6546503,62.14295266,19.85244198,17.12,35.23047185,18.46985209,19.58,12.33437691,4.74,51.77814499,32.32839665,69.58,11.49,30.17150146,20.17,38.09934648,90.94988575,45.15594555,52.45627349,18.45476513,59.02,41.21373281,50.6,24.34244917,13.25462892,68.29112478,32.75511773,33.76793723,30.29929073,122.07,44.17350332,34.94543581,29.602375,30.62318782,29.34484052,28.77408698,88.87470444,67.33000287,41.03264019,25.50966717,50.54701728,25.67520021,49.59,28.28628364,13.15569826,142.0888437,8.949912243,19.73942131,14.97518917,17.07057789,11.34,14.565916,68.60372635,219.8439224,16.04632977,14.98353751,29.8675563,36.56,1.34,43.18497827,35.05362951,13.91701071,24.73051092,28.6337389,31.655,11.125
10/2/08,19.19825291,12.86424516,15.88233353,22.0591255,44.86518226,246.5503934,35.22,19.32356605,15.03109821,28.1563166,30.45,24.5073923,10.08538152,24.51463445,8.030234606,33.22545082,42.58776682,27.79412058,62.92957231,18.45446338,15.3,33.71716294,17.41990993,19.38,11.76547851,4.14,51.26193841,30.28023979,67.36,10.7,29.06357459,19.66,38.65176918,82.8765509,39.3018767,50.1902252,16.67034695,57.99,37.98678522,48.3,21.40442139,11.74634356,63.46224483,31.49988887,32.60666629,27.55572167,116.99,41.8017716,33.33242854,29.85523509,30.09163779,28.00962789,27.1037402,88.44181198,67.01090333,38.19301111,24.44942423,45.81579496,25.59049464,49.68,25.75682096,12.97527726,135.5647178,8.558975264,19.00005945,14.69426931,15.60313975,11.47,13.40421717,62.23502656,215.0647067,15.55186036,14.99859634,29.71969711,31.7,1.33,39.59823644,33.68004403,13.39882414,22.07112807,27.60684084,30.155,10.5775
10/3/08,19.2937666,12.47484793,16.19752869,21.91306338,43.82663637,241.7230833,33.69,19.0453067,14.87050955,28.34860364,30.72,23.87502673,9.250588836,23.75920666,7.622959549,33.28946903,41.20427709,27.2402164,60.72703728,17.73828582,14.85,34.01341918,17.20079156,19.51,11.69951928,4.53,51.52441633,31.24567056,67,10.93,28.13510066,18.71,39.25765215,82.16820432,38.90848327,49.68840136,16.63721452,57.62,39.17935281,45,21.52295854,11.46296873,60.9911611,30.55449498,32.13608591,26.46686771,117.4,41.99681533,31.6002787,29.77538453,28.88088495,26.9802461,26.64675853,88.27241928,67.38038701,37.21333908,22.99453188,44.20287826,25.63755329,50.5,25.02571381,13.35115435,143.798669,8.286013351,19.13098811,14.71587853,15.44525084,11.05,13.09380372,62.37330955,175.3972164,15.44818129,14.93836101,29.61323849,31.23,1.4,38.8323571,33.93164137,13.08626716,21.8874207,26.06251352,30.23,10.1175
10/6/08,18.41367612,12.61235784,15.18189986,21.12282985,43.53584353,234.4821182,30.71,18.30328176,14.30844926,26.43946802,28.46,22.82323501,9.046980865,22.79653762,6.785356131,30.74703156,38.85629737,26.42914242,60.88436121,20.05297169,15.09,33.70915602,16.73516504,19.345,11.1636005,4.23,48.10345407,30.10880816,65.23,10.46,27.38607968,18.78,37.73403469,78.51749497,37.08201378,48.55929772,16.15442764,54.98,37.64918337,43.7,20.58312832,11.11560605,59.47594071,29.65676801,29.79836403,25.78097544,119.1,40.01517106,29.52903073,28.67522134,28.24105621,26.56252595,25.64196687,84.48931559,65.49937919,36.18397354,21.35325753,40.38564206,25.09167293,49.39,22.60549702,13.3110608,135.5253209,7.989919071,18.66888695,13.91633741,14.85084551,10.33,13.05617785,62.48854537,166.4122909,14.80218094,14.73506679,27.27706329,28.93,1.15,37.3081814,31.58566617,12.40357692,20.40901379,24.63759296,27.965,9.88
10/7/08,17.13106363,11.45830268,14.63906376,20.92808036,41.95725378,217.6759275,28.69,17.32164461,13.6821535,25.84200472,26.87,21.78434871,8.49045241,22.05448024,7.038942487,28.40579418,36.91941174,25.32133406,55.2206997,14.61002223,13.89,30.43432352,15.5482739,19.495,10.18245688,4.59,45.22494618,28.3764464,58.52,10.25,26.13771137,17.86,34.90955087,72.74174586,32.9513828,47.04598519,15.11785581,53.21,35.32981479,40.8,18.50026137,10.83223122,56.83492572,27.87720304,27.9084525,24.22057054,108.21,38.44701949,21.78476289,27.56174972,27.3059219,25.27952834,24.00423557,84.69635112,63.73593437,33.23785837,19.4755284,36.64905171,22.53168229,46.5,19.0424001,12.23354646,134.9343675,7.617487985,17.85250823,13.57058989,13.62488453,9.96,12.46357035,58.34773815,144.8102359,13.49422961,14.57694905,26.29527828,26.4,1.2,35.89016719,28.15170246,11.65508521,19.26302973,23.55497175,27.94,9.8025
10/8/08,17.04237234,11.53926646,14.41580053,20.70711458,37.80307024,224.4699195,30,17.5535274,13.67412406,25.76646338,27.06,21.37137528,7.648872794,21.29905245,6.985151442,27.96681217,37.91552435,24.36189288,50.18633392,13.45840872,14.03,23.98874856,15.43871472,19.655,10.28139573,4.05,45.60116453,29.91030837,61.02,10.02,25.36528349,17.72,37.796405,73.05959369,32.59545541,47.21848714,15.3024508,53.86,36.7240666,41.7,19.80416995,10.92364245,55.43299283,26.26447228,28.21964275,23.25174772,106.95,37.21434314,20.25423896,27.96543863,27.10905152,24.62311097,22.99153215,83.59529855,65.09630609,33.6709018,18.40452733,37.11500542,22.45638845,46.31,20.54663205,12.2936868,131.5856314,7.492573211,18.53795828,13.64262063,13.79206103,8.95,12.31306686,57.62559366,137.6414123,13.56600742,14.34353716,25.24843521,28.54,1.05,36.13282203,27.78450634,11.06287198,18.7206556,23.55497175,28.975,9.42
10/9/08,15.52779802,11.40432683,13.50961447,18.81954256,31.99552164,201.4061046,27.99,17.09749124,12.27700276,23.89853214,25.25,19.51944753,7.214509122,20.12245696,6.631667431,24.69273802,31.38545281,22.78920065,37.60041946,11.8885475,13.53,22.0190449,14.65354058,18.235,10.55347757,4.04,43.97380141,27.79899249,56,8.55,21.60457397,16.56,35.2837727,65.20421165,28.48355744,43.17253241,14.22801333,51.62,34.28631815,37.2,17.39955932,10.55799752,51.17055042,24.6120191,25.94264092,20.5767679,98.79,34.64756769,17.9905299,25.91594107,26.12469961,21.07248969,20.81580217,77.17719728,60.70448874,31.47018927,16.80776211,33.51282479,20.86580603,44.76,19.47938368,11.81256412,120.9878664,7.113202416,17.49823067,12.9511256,13.74562311,8.39,11.40534268,51.12629327,123.5905181,13.19914303,13.82400747,23.71661401,26.07,0.98,33.97167737,26.34972151,9.977147746,17.58341951,22.22557659,28.275,8.4375
10/10/08,15.33677062,12.44014916,12.89235729,18.65475452,34.08673221,197.0257676,27.12,16.54097254,12.40547368,23.01263827,24.2,17.77076314,7.105918204,18.71856462,5.863223928,25.39693832,31.2273397,20.9989032,36.65647587,12.32398346,14.12,21.58667093,14.29747324,17.105,10.47102853,3.81,42.50392504,26.70724367,56.25,8.1,21.27687729,15.27,35.62235436,60.66352839,25.75790298,43.12548643,13.52276583,50.54,30.18248263,36.7,20.05817812,10.56713864,57.57129451,23.28528986,25.6769907,19.84800737,99.7,32.61131118,19.12696683,24.88675614,25.78017644,22.72099243,20.37274442,77.16778657,56.68215507,29.10619806,18.08461793,29.39092655,21.95756675,42.78,22.2693558,12.00802021,125.2821281,7.210358351,18.03734869,12.64859653,13.80134861,7.31,11.12314864,58.52443307,134.8694672,12.6328958,13.37977194,22.59288417,25.24,0.93,32.70532243,27.61450814,8.225183632,16.18374432,22.30518109,27.26,8.745
10/13/08,17.46536156,14.16994677,14.21004814,20.45043969,38.34443692,244.226133,30.38,18.56608226,14.53327337,23.89853214,27.77,20.57769196,7.567429606,21.19208923,7.277159973,29.90564938,34.78488472,22.98702357,40.43225021,13.0630787,16.04,25.80632063,15.9773807,19.445,11.03992693,4.21,47.0710409,30.6501712,62.02,7.9,23.28206888,17,35.55998405,73.59539432,31.83676809,49.44533044,15.71897281,56.19,33.5848078,38.3,23.22481324,13.02610083,61.59300098,25.77985861,28.75094318,23.40607348,107.25,36.7306347,20.88661112,26.98948741,27.26654782,23.60864775,21.46456529,78.47587466,62.14043667,29.95808678,20.8580934,37.32110033,24.07520606,47.13,25.78203155,11.71233023,141.7027542,8.036183802,19.10788305,13.68583907,15.20377367,9.22,12.14375044,64.14025883,150.5452947,14.03655089,13.44753668,24.86400132,30.78,1.08,37.52050438,30.32767946,9.853769991,18.93935484,24.65351386,30.73,9.085
10/14/08,16.78994328,13.37573063,13.86858672,20.66546921,41.19684813,224.5593141,29.2,17.59990396,14.53327337,24.34491277,25.85,20.93904371,7.20772219,21.45949729,6.862200481,32.10970488,36.42135544,23.20462879,44.05070062,12.64483101,15.69,26.31876386,15.62131336,18.765,10.51225305,4.27,45.15495206,29.75692218,55.86,7.67,22.20535122,15.86,35.61344431,72.50563033,32.94201629,50.18238421,14.74866585,57.19,33.51465677,40.1,21.82776833,11.89260153,57.49340935,25.00129894,27.59726225,24.16912862,108.5,35.16248313,24.31425156,26.96287056,26.41016166,25.65995205,21.40918307,77.16778657,62.82901989,29.70252017,20.33511107,36.11141281,21.75050868,45.19,29.21067199,11.3665233,133.3348535,7.925148448,18.34541613,13.46974687,14.02425061,9.3,11.63580115,59.13134174,177.9779929,13.3028221,13.92941929,23.95318871,29.41,1.21,36.01149461,30.66767587,9.623464849,18.74689951,24.15996596,28.9,8.815
10/15/08,15.1116312,12.58794019,13.28635123,20.32594891,37.16499416,184.1529407,25.94,15.26561718,12.91935738,22.64866638,23.2,19.35812978,6.379716439,19.60101123,6.232076809,27.99424854,32.97448959,21.47367822,38.22971518,11.3270643,13.66,23.62843691,15.18307663,18.03,9.489884912,3.91,41.78648538,27.07717509,48.72,6.91,21.55776016,14.12,33.51067402,59.28316067,27.25654461,44.00367815,12.77965269,51.54,30.12986935,35.9,17.64510055,10.67683212,49.01100733,23.57923586,25.37339046,20.92828768,101.11,33.02480388,21.83058696,25.98691934,23.51616706,24.33965801,19.44707021,71.51195246,59.12578576,27.76447332,17.74523577,31.04864649,18.87051921,42.46,24.58032669,10.23388033,112.6357246,7.147900964,16.61253678,12.48292584,12.77042688,8.75,10.04610803,49.85101683,155.1333418,12.09854983,13.66588974,22.43319624,25.12,1.163,31.89394532,27.49210943,9.245106402,17.06728928,22.14597209,26.355,8.3325
10/16/08,15.84162873,13.09428511,13.50085904,20.89181608,37.2904668,204.8031006,27.69,15.63662965,14.32450812,22.90962736,25.38,19.59688005,6.820867044,20.08903095,5.947752713,27.81133937,33.44882892,21.95834438,38.22971518,11.65937068,14.3,23.35620145,15.71261268,19.39,10.33086516,4.12,44.44626167,28.98999119,50.29,6.95,22.84513997,14.46,33.45721376,68.70961913,29.52324007,47.26553312,13.27663918,58.29,33.16390159,38.8,20.02431036,11.40812199,52.94774817,23.35679024,25.74530076,20.26811638,105.56,34.94403415,22.22467397,26.20429029,24.79582454,25.17217119,19.83474574,74.57043181,59.91513725,28.23301212,17.52825374,33.38737571,21.34580428,43.98,26.11817277,10.39425455,115.3304722,7.430115824,17.61375596,12.43250433,13.44842045,8.64,9.980262752,52.24023955,151.9790594,12.34578453,13.54541908,23.0068899,25.07,1.0101,32.44750167,28.73649628,9.253331586,17.62715936,23.3400396,28.27,8.515
10/17/08,15.42546191,12.51725753,13.57965783,20.92199567,38.96343525,215.8880349,28.18,15.53614711,14.7099209,23.19119052,24.56,19.53880566,6.814080111,20.289587,6.270498984,28.33263051,34.10499834,22.45290168,33.03802546,11.40154676,14.71,25.28587048,16.01390043,20.515,9.885640321,4.21,43.91255656,30.50580772,50.65,7.34,23.40690571,14.74,32.88697097,67.09313588,31.37780909,45.79926658,12.56665848,57.9,32.95344849,35.7,20.59159526,11.90174266,51.80071217,22.99928834,25.56314061,20.00233313,106.6,34.75679218,21.29902775,26.4482781,24.74660694,25.37651533,19.58156988,74.0989445,59.90673989,27.75027517,18.65489122,31.39811178,21.35521601,45.45,25.0509244,10.58469895,117.1821263,7.462501136,17.44431887,12.63419038,13.05834196,8.67,10.31889561,52.67045329,142.2294594,12.68074768,13.68094857,23.18432093,23.8,0.99,30.11177167,30.11688169,9.1957553,19.38550131,23.55497175,27.59,8.635
10/20/08,16.27144036,12.65091202,14.26695837,21.71043726,41.30559108,239.130639,29.31,15.71392391,15.96251241,24.29684101,25.17,20.89387474,7.126279001,21.77370177,7.599906244,29.75932204,35.02996005,23.01669701,36.34182801,11.92865345,15.82,25.09370427,16.47952695,20.95,10.52049796,4.11,46.67732402,29.83812663,52.97,7.5,23.11041824,14.69,33.82252555,74.04946264,35.04011457,48.70827667,13.04944536,61.41,36.767911,35.4,22.01404099,12.3862222,52.10517234,24.51668526,27.64280229,20.87684576,108.64,36.44196998,22.36214618,27.71701469,25.5537755,25.42949344,19.78727526,76.9655873,60.76327024,28.58086668,19.52560117,34.76731555,21.19521659,47.49,26.4291034,10.31907913,112.8484678,7.758595415,18.08355881,13.25365467,13.37411979,8.9,10.68104463,53.54624554,144.23673,13.44637773,13.64330149,24.36719444,27.15,1.0701,31.32175639,32.16366006,9.541213013,19.91912747,23.93707336,28.415,9.035
10/21/08,15.50733079,11.75774016,14.38077885,21.1219354,39.95048663,222.5032376,27.59,15.41247628,15.63330567,23.41094714,24.38,20.3453944,7.506347214,20.96479237,7.576852939,28.5338306,33.9706022,23.19473764,34.7685887,11.24685241,14.85,25.58212672,15.75826234,20.5,10.07527312,3.91,45.78489908,28.10576488,50.23,6.96,23.02459292,14.44,33.90271594,72.0023894,32.63292145,44.59959396,13.01631292,59.72,33.84787418,33.1,20.93873976,11.88346041,49.59868627,23.84140391,25.33544043,22.62587103,108.94,36.20011576,21.96805918,27.38874018,24.95332084,24.7634829,19.40751148,74.88161343,60.05789231,27.61539279,18.73000038,34.90172528,21.52462715,43.99,26.55515636,9.757769341,102.5895162,7.494886448,17.90642003,13.29687311,12.8168648,8.62,10.98675485,53.58465748,135.5385574,12.72062425,13.46259551,23.87630193,25.58,1.05,29.73652324,32.17045998,9.697491502,18.8343792,23.8176666,27.25,8.755
10/22/08,14.49079217,12.44914514,14.08747225,20.31840401,37.89273544,183.0802051,25.4,15.0955698,14.38874358,22.64866638,22.85,19.15164306,6.963392624,19.89516011,6.38576551,26.35721147,29.44066153,22.57159544,33.19534939,10.02648585,13.98,22.60355046,15.29263581,19.83,9.597068668,3.62,43.48384262,26.40047128,49.99,5.96,21.43292333,14.38,32.74441027,63.22271973,27.51880689,43.10980443,11.91347623,58.98,29.20036814,31.2,19.3130875,11.2527229,45.4849337,21.62489218,25.21400033,21.45128053,105.96,33.47730533,20.76746854,26.3107577,24.01818653,23.49957653,18.08625,73.78776288,58.89065978,25.85482276,17.25841711,27.19556771,20.10345588,40.72,23.90804425,9.091213962,94.45011756,7.113202416,17.99884026,12.62698731,13.65274728,8.19,10.25775356,49.79724011,127.3183064,12.00284608,13.22918362,23.09560541,21.9,0.93,27.96749495,30.21208068,9.08060273,17.52218372,22.41662739,26.645,9.1775
